benchmark,cpu_lim,mem_lim,data_size,run_no,exec_time,mem_usage,mem_util
imageprocess,96,2048,928K,3,0.5099930763244629,119.91015625,5.854988098144531
imageprocess,96,2048,928K,4,0.5081908702850342,119.91015625,5.854988098144531
imageprocess,96,2048,928K,5,0.5103673934936523,119.91015625,5.854988098144531
imageprocess,96,2048,928K,6,0.5111134052276611,119.91015625,5.854988098144531
imageprocess,96,2048,928K,7,0.5112943649291992,119.91015625,5.854988098144531
imageprocess,96,2048,928K,8,0.5084595680236816,119.91015625,5.854988098144531
imageprocess,96,2048,928K,9,0.5090432167053223,119.91015625,5.854988098144531
imageprocess,96,2048,928K,10,0.5109400749206543,119.91015625,5.854988098144531
imageprocess,16,2048,440K,1,0.2662079334259033,85.75,4.18701171875
imageprocess,16,2048,440K,2,0.2642385959625244,85.75,4.18701171875
imageprocess,16,2048,440K,3,0.26263928413391113,85.75,4.18701171875
imageprocess,16,2048,440K,4,0.26425933837890625,85.75,4.18701171875
imageprocess,16,2048,440K,5,0.26583027839660645,85.75,4.18701171875
imageprocess,16,2048,440K,6,0.26485300064086914,85.75,4.18701171875
imageprocess,16,2048,440K,7,0.26576948165893555,85.75,4.18701171875
imageprocess,16,2048,440K,8,0.26671266555786133,85.75,4.18701171875
imageprocess,16,2048,440K,9,0.26165270805358887,85.75,4.18701171875
imageprocess,16,2048,440K,10,0.26520848274230957,85.75,4.18701171875
imageprocess,80,2048,2.4M,1,0.6378698348999023,137.125,6.695556640625
imageprocess,80,2048,2.4M,2,0.6318633556365967,137.125,6.695556640625
imageprocess,80,2048,2.4M,3,0.6311423778533936,137.125,6.695556640625
imageprocess,80,2048,2.4M,4,0.6314425468444824,137.125,6.695556640625
imageprocess,80,2048,2.4M,5,0.6318871974945068,137.125,6.695556640625
imageprocess,80,2048,2.4M,6,0.637296199798584,137.125,6.695556640625
imageprocess,80,2048,2.4M,7,0.6323530673980713,137.125,6.695556640625
imageprocess,80,2048,2.4M,8,0.6308736801147461,137.125,6.695556640625
imageprocess,80,2048,2.4M,9,0.6319010257720947,137.125,6.695556640625
imageprocess,80,2048,2.4M,10,0.6329066753387451,137.125,6.695556640625
imageprocess,48,2048,80K,1,0.046202659606933594,62.20703125,3.0374526977539062
imageprocess,48,2048,80K,2,0.047563791275024414,62.20703125,3.0374526977539062
imageprocess,48,2048,80K,3,0.04817390441894531,62.20703125,3.0374526977539062
imageprocess,48,2048,80K,4,0.04790925979614258,62.20703125,3.0374526977539062
imageprocess,48,2048,80K,5,0.04611635208129883,62.20703125,3.0374526977539062
imageprocess,48,2048,80K,6,0.04778289794921875,62.20703125,3.0374526977539062
imageprocess,48,2048,80K,7,0.04859161376953125,62.20703125,3.0374526977539062
imageprocess,48,2048,80K,8,0.0469212532043457,62.20703125,3.0374526977539062
imageprocess,48,2048,80K,9,0.04602789878845215,62.20703125,3.0374526977539062
imageprocess,48,2048,80K,10,0.04730677604675293,62.20703125,3.0374526977539062
imageprocess,80,2048,860K,1,0.4716055393218994,113.41015625,5.537605285644531
imageprocess,80,2048,860K,2,0.46167922019958496,113.41015625,5.537605285644531
imageprocess,80,2048,860K,3,0.4627213478088379,113.41015625,5.537605285644531
imageprocess,80,2048,860K,4,0.4643428325653076,113.41015625,5.537605285644531
imageprocess,80,2048,860K,5,0.4647858142852783,113.41015625,5.537605285644531
imageprocess,80,2048,860K,6,0.4664175510406494,113.41015625,5.537605285644531
imageprocess,80,2048,860K,7,0.4667186737060547,113.41015625,5.537605285644531
imageprocess,80,2048,860K,8,0.4658315181732178,113.41015625,5.537605285644531
imageprocess,80,2048,860K,9,0.4644505977630615,113.41015625,5.537605285644531
imageprocess,80,2048,860K,10,0.4625365734100342,113.41015625,5.537605285644531
imageprocess,16,2048,80K,1,0.04623293876647949,62.65234375,3.0591964721679688
imageprocess,16,2048,80K,2,0.04680752754211426,62.65234375,3.0591964721679688
imageprocess,16,2048,80K,3,0.05083870887756348,62.65234375,3.0591964721679688
imageprocess,16,2048,80K,4,0.05038595199584961,62.65234375,3.0591964721679688
imageprocess,16,2048,80K,5,0.04602193832397461,62.65234375,3.0591964721679688
imageprocess,16,2048,80K,6,0.04697394371032715,62.65234375,3.0591964721679688
imageprocess,16,2048,80K,7,0.05097842216491699,62.65234375,3.0591964721679688
imageprocess,16,2048,80K,8,0.0488278865814209,62.65234375,3.0591964721679688
imageprocess,16,2048,80K,9,0.04529309272766113,62.65234375,3.0591964721679688
imageprocess,16,2048,80K,10,0.04677724838256836,62.65234375,3.0591964721679688
imageprocess,16,2048,756K,1,0.5163626670837402,117.16796875,5.721092224121094
imageprocess,16,2048,756K,2,0.5178995132446289,117.16796875,5.721092224121094
imageprocess,16,2048,756K,3,0.5194995403289795,117.16796875,5.721092224121094
imageprocess,16,2048,756K,4,0.519289493560791,117.16796875,5.721092224121094
imageprocess,16,2048,756K,5,0.5205709934234619,117.16796875,5.721092224121094
imageprocess,16,2048,756K,6,0.5193760395050049,117.16796875,5.721092224121094
imageprocess,16,2048,756K,7,0.5194640159606934,117.16796875,5.721092224121094
imageprocess,16,2048,756K,8,0.515061616897583,117.16796875,5.721092224121094
imageprocess,16,2048,756K,9,0.5193741321563721,117.16796875,5.721092224121094
imageprocess,16,2048,756K,10,0.5137736797332764,117.16796875,5.721092224121094
imageprocess,64,2048,440K,1,0.26476621627807617,86.77734375,4.237174987792969
imageprocess,64,2048,440K,2,0.25968360900878906,86.77734375,4.237174987792969
imageprocess,64,2048,440K,3,0.2616279125213623,86.77734375,4.237174987792969
imageprocess,64,2048,440K,4,0.2623305320739746,86.77734375,4.237174987792969
imageprocess,64,2048,440K,5,0.2593693733215332,86.77734375,4.237174987792969
imageprocess,64,2048,440K,6,0.26075315475463867,86.77734375,4.237174987792969
imageprocess,64,2048,440K,7,0.2607455253601074,86.77734375,4.237174987792969
imageprocess,64,2048,440K,8,0.26216936111450195,86.77734375,4.237174987792969
imageprocess,64,2048,440K,9,0.26236534118652344,86.77734375,4.237174987792969
